timestamp,good_parts,bad_parts,fault
2294.87215635388,1,0,
2299.82508559913,1,0,
2304.01852172736,1,0,
2308.29568253757,1,0,
2313.21403246271,1,0,
2318.57244424357,1,0,
2324.61622570719,1,0,
2328.75160654292,1,0,
2333.50453937171,1,0,
2338.54879790185,1,0,
2341.82119010476,1,0,
2345.75572738364,1,0,
2350.57953443207,1,0,
2355.0699999021,0,1,
2359.56049146697,1,0,
2363.78345647786,0,1,
2369.20736966833,1,0,
2376.46442858723,1,0,
2382.92276740507,1,0,
2389.110754996,1,0,
2394.65709073954,1,0,
2400.18515268112,0,1,
2406.30219941235,1,0,
2409.73411555765,1,0,
2413.3035467546,1,0,
2419.4346439213,1,0,
2425.13775671107,1,0,
2429.87789048923,1,0,
2434.78089157708,1,0,
2441.66810921771,1,0,
2446.77075333449,1,0,
2450.61680903549,1,0,
2455.02177992585,1,0,
2458.55647811968,1,0,
2463.03596339424,1,0,
2466.99553394835,1,0,
2472.02706673582,0,1,
2477.08439747893,1,0,
2480.99173676679,1,0,
2485.25676904213,1,0,
2490.41879524626,0,1,
2493.85052782273,1,0,
2499.32244121937,0,1,
2504.62831424554,1,0,
2508.00783990226,1,0,
2514.37073645036,1,0,
2519.14828259772,1,0,
2523.19661192206,1,0,
2529.82969147165,1,0,
2534.35169120484,1,0,
2538.87964749496,1,0,
2542.7824118814,1,0,
2548.82154105141,1,0,
2552.69405996766,1,0,
2558.8226123144,1,0,
2564.11226706885,1,0,
2569.36607841319,1,0,
2573.57070992233,1,0,
2578.62441186551,1,0,
2582.29987299774,1,0,
2587.04136182141,1,0,
2591.73820828265,1,0,
2597.16463097147,1,0,
2601.45667539671,1,0,
2606.11519088244,1,0,
2610.45102812825,1,0,
2617.67072394291,1,0,
2621.95868473749,1,0,
2626.49626976304,1,0,
2629.75939223365,0,1,
2634.79999463115,1,0,
2639.4249404042,1,0,
2642.46896070242,1,0,
2649.02983903316,1,0,
2653.47124495212,1,0,
2658.56701252549,1,0,
2663.28274022714,1,0,
2668.8152263367,1,0,
2675.06261859107,1,0,
2680.65311513619,1,0,
2685.47035435479,1,0,
2690.34300934604,1,0,
2693.55645859643,1,0,
2697.36622283086,1,0,
2702.09693677107,1,0,
2706.83324319728,1,0,
2710.04696307261,1,0,
2715.04953131056,0,1,
2719.52867319181,1,0,
2723.77113422027,1,0,
2727.6129412156,1,0,
2731.8081001644,1,0,
2735.37048772938,1,0,
2741.13194953196,1,0,
2746.31758133682,1,0,
2751.6309322101,1,0,
2755.36466358974,1,0,
2759.3676335173,0,1,
2764.08307946752,1,0,
2769.468604326,1,0,
2776.04923800844,1,0,
2782.12583244653,1,0,
2787.28993343339,1,0,
2791.61096285423,1,0,
2795.95664167346,1,0,
2799.65209238026,1,0,
2804.10134568454,1,0,
2809.76085079544,1,0,
2814.99624257323,1,0,
2820.08680553189,0,1,
2824.46134899962,1,0,
2830.73852230119,1,0,
2836.43620074757,1,0,
2840.99449150796,1,0,
2845.43948547981,1,0,
2849.51312157679,0,1,
2853.31002586237,1,0,
2859.2457974724,1,0,
2862.75118113641,1,0,
2867.2326787358,0,1,
2872.05394148447,1,0,
2876.65792672516,1,0,
2881.42465633471,1,0,
2885.10746699539,1,0,
2890.12842123664,1,0,
2894.83048500683,1,0,
2898.98451313133,1,0,
2904.24477301955,0,1,
2909.94018411497,1,0,
2913.91695241914,1,0,
2917.9258222151,1,0,
2923.20134700794,0,1,
2928.52679471455,1,0,
2933.74065759525,1,0,
2938.9751728842,1,0,
2943.08604625827,0,1,
2948.38685041655,1,0,
2953.93744353071,1,0,
2957.48995971232,1,0,
2963.69059095131,1,0,
2968.45654446931,0,1,
2972.12454377593,1,0,
2975.45156624451,1,0,
2980.84204815847,1,0,
2986.8519833325,1,0,
2991.24488756759,1,0,
2997.52816276193,0,1,
3003.54415278961,1,0,
3008.54386196276,1,0,
3013.36496777788,1,0,
3018.19795386967,1,0,
3022.28965397225,1,0,
3026.17576830481,0,1,
3030.97961028506,1,0,
3035.41489189317,1,0,
3039.58681938758,1,0,
3044.34556971132,1,0,
3050.96539397099,1,0,
3056.06857454475,1,0,
3060.58922053236,1,0,
3064.37980796148,1,0,
3069.40988827686,1,0,
3073.80269000312,1,0,
3079.54002182643,1,0,
3084.04679241703,1,0,
3089.502554018,0,1,
3092.46510308656,1,0,
3097.04601316275,0,1,
3103.35575622821,1,0,
3107.72274468936,1,0,
3111.74918473397,1,0,
3115.39825870809,1,0,
3119.29222239796,1,0,
3123.28164865364,1,0,
3127.35908381159,1,0,
3130.84186105325,1,0,
3134.12354482834,1,0,
3139.29838188386,1,0,
3144.55256476213,1,0,
3149.39017098425,1,0,
3154.40636545509,1,0,
3160.07672384822,1,0,
3165.35599264018,1,0,
3169.82083668528,1,0,
3173.97667502274,1,0,
3178.52486680152,1,0,
3184.52861388544,1,0,
3189.63492485836,1,0,
3194.45655410021,1,0,
3198.78453485109,1,0,
3204.54851281653,1,0,
3209.05519075507,0,1,
3212.90650429005,1,0,
3218.98496363469,1,0,
3223.69148899945,1,0,
3229.40621217509,1,0,
3235.76989137313,1,0,
3242.4001737537,0,1,
3246.36462168907,1,0,
3252.89385472784,0,1,
3256.49065903195,1,0,
3262.33126958273,1,0,
3266.03105486152,1,0,
3270.87769827062,0,1,
3275.79650943345,1,0,
3280.43233142094,1,0,
3285.28527809764,1,0,
3288.93548552845,1,0,
3293.9915920183,1,0,
3299.21643702513,1,0,
3303.6298433041,1,0,
3309.59282936831,1,0,
3314.45419175148,1,0,
3318.41344041532,1,0,
3323.24875477708,1,0,
3328.19204684566,1,0,
3332.23036177595,1,0,
3339.07593198846,1,0,
3343.91782508936,1,0,
3348.76689175426,1,0,
3353.10815232217,1,0,
3357.84083266578,1,0,
3361.85027300481,1,0,
3365.64753605892,1,0,
3372.76264557052,1,0,
3376.61747988255,1,0,
3380.41664707697,0,1,
3383.58017488298,1,0,
3389.35411291927,1,0,
3394.22762901204,0,1,
3397.87652446552,1,0,
3401.88285370208,1,0,
3406.51905652995,1,0,
3412.07418623562,1,0,
3418.15658461862,0,1,
3422.36243008069,1,0,
3426.21141048851,1,0,
3431.81261229218,1,0,
3436.3746448983,0,1,
3440.19784426467,1,0,
3443.94097350027,1,0,
3447.65638057127,1,0,
3452.0652259566,1,0,
3457.7349821173,1,0,
3462.17119054792,1,0,
3465.8775376449,1,0,
3469.4822158063,0,1,
3474.22500432932,1,0,
3479.1699663634,1,0,
3483.78232163326,1,0,
3489.63840019609,0,1,
3493.79857470827,1,0,
3498.59814613012,1,0,
3503.79164015441,1,0,
3509.14050692339,1,0,
3513.23960195657,0,1,
3516.65261075378,1,0,
3522.1309187174,1,0,
3526.99215011303,1,0,
3531.04084584337,1,0,
3534.87790331958,1,0,
3538.19696784659,1,0,
3544.84707046941,1,0,
3548.49060590432,1,0,
3552.58292803793,1,0,
3555.93303756645,0,1,
3559.0432427125,1,0,
3564.36899502465,1,0,
3568.41401494795,1,0,
3572.75463120951,1,0,
3578.09240320304,1,0,
3582.60144237339,1,0,
3586.92421745783,1,0,
3591.68439014601,1,0,
3596.6632563262,0,1,
3600.7854920936,1,0,
3606.82247826527,1,0,
3610.35072598299,1,0,
3615.1781208291,1,0,
3618.03672528543,1,0,
3622.744389748,1,0,
3626.34365642499,1,0,
3632.06410792093,1,0,
3636.02105609204,0,1,
3638.77116079931,1,0,
3644.90995989671,1,0,
3651.56460875155,1,0,
3656.25420883668,1,0,
3659.27339723037,1,0,
3664.90439130931,1,0,
3670.27786837394,1,0,
3674.21986812249,1,0,
3678.95255327158,1,0,
3683.48499452599,1,0,
3689.13636539577,1,0,
3693.05382913517,1,0,
3696.64539922632,1,0,
3701.86748675636,1,0,
3706.57396859159,1,0,
3712.61565999825,1,0,
3717.03371362126,1,0,
3721.78628884304,1,0,
3725.85818155231,1,0,
3730.26461918391,1,0,
3736.22635573265,1,0,
3741.57868529055,1,0,
3748.56105383099,1,0,
3753.99631303445,1,0,
3759.51827848791,1,0,
3764.567018472,0,1,
3769.59886581317,1,0,
3774.40094353397,1,0,
3780.06544372506,1,0,
3785.21337366888,1,0,
3790.34852415079,1,0,
3795.27893330167,1,0,
3799.54741923741,1,0,
3804.72079514555,1,0,
3808.58739222835,1,0,
3814.19407610097,1,0,
3819.6091495496,1,0,
3826.90194956648,1,0,
3833.67999051108,1,0,
3838.34362104982,1,0,
3845.02230863859,1,0,
3849.6534237586,1,0,
3854.6973873274,1,0,
3859.7265426081,1,0,
3863.49491370925,1,0,
3868.94548531026,1,0,
3872.56538819824,1,0,
3878.26636761965,0,1,
3882.0699948789,1,0,
3886.36366978774,1,0,
3891.81678155771,1,0,
3895.19549492533,1,0,
3899.88093976763,1,0,
3903.6745099123,1,0,
3910.49170953914,1,0,
3915.87043600254,1,0,
3920.09993547793,1,0,
3924.85612300205,0,1,
3929.70594844003,1,0,
3935.01231419444,1,0,
3940.53378750134,1,0,
3945.54586799151,1,0,
3949.54690143776,1,0,
3953.47513724265,1,0,
3958.65505118785,1,0,
3964.51170636779,1,0,
3967.489750636,1,0,
3972.62911671972,0,1,
3978.06183941101,1,0,
3981.79485862744,1,0,
3986.54892064562,1,0,
3992.26955958701,1,0,
3997.23287165747,1,0,
4001.08158907771,1,0,
4005.11402311339,1,0,
4008.09802251588,1,0,
4013.71537281576,0,1,
4018.19561013113,1,0,
4023.87709375204,1,0,
4028.05185626455,1,0,
4032.18660293181,1,0,
4036.39333801145,1,0,
4042.52126062464,1,0,
4046.23831760607,0,1,
4051.57074944767,1,0,
4057.0609403243,1,0,
4061.327229362,1,0,
4067.10739383841,1,0,
4070.9608410124,1,0,
4076.0836319453,1,0,
4080.38745050352,1,0,
4083.9658595499,1,0,
4087.360724338,1,0,
4091.33538984676,1,0,
4096.98431402089,1,0,
4100.16803578461,1,0,
4103.68390159693,1,0,
4109.2022292493,1,0,
4115.22963203069,1,0,
4120.9414206394,1,0,
4124.75733417557,1,0,
4129.30249388662,1,0,
4134.4646899015,1,0,
4139.20281902553,1,0,
4143.28774222502,1,0,
4146.94643742966,1,0,
4151.30918618088,1,0,
4156.25457066482,1,0,
4161.28413109278,1,0,
4165.48594420775,1,0,
4170.93957328171,1,0,
4176.135431734,1,0,
4181.0809164967,1,0,
4184.69186836274,1,0,
4188.58429765005,0,1,
4192.90433878322,1,0,
4197.52755982388,1,0,
4202.73782490794,1,0,
4207.36799259757,1,0,
4212.56481357952,1,0,
4216.61134155633,1,0,
4221.1434911849,1,0,
4225.81529924298,1,0,
4231.71261824439,1,0,
4236.21142627497,1,0,
4241.54987345703,1,0,
4245.90982045986,1,0,
4251.17421899992,1,0,
4256.14871690498,1,0,
4258.99689868324,1,0,
4263.66672210944,1,0,
4269.96146118852,1,0,
4272.73832888746,1,0,
4278.22099352318,1,0,
4283.64363087269,1,0,
4287.73792983366,0,1,
4291.10750163315,1,0,
4294.67171188449,1,0,
4300.54697099491,1,0,
4306.06460140741,0,1,
4309.68692569017,1,0,
4314.41795314029,1,0,
4318.79310911603,1,0,
4326.27159372092,1,0,
4331.6022298081,1,0,
4336.19705650974,0,1,
4341.77429696856,1,0,
4345.93415529979,1,0,
4350.41293835786,1,0,
4354.80471170716,1,0,
4359.91373301191,1,0,
4366.17151893281,1,0,
4370.06631578938,1,0,
4373.40810365991,1,0,
4379.41570746619,1,0,
4384.86978739038,1,0,
4389.74344096023,1,0,
4393.79122566158,1,0,
4399.00668008018,1,0,
4402.76193577122,1,0,
4407.18493293317,1,0,
4412.17487856043,1,0,
4416.23111822477,1,0,
4421.24869137052,1,0,
4424.90974608948,1,0,
4429.97351460238,0,1,
4434.80735822672,1,0,
4439.80575281457,1,0,
4443.83162713158,1,0,
4448.59383947303,1,0,
4452.26938715677,1,0,
4458.47758169755,1,0,
4463.33590087358,1,0,
4466.62592178665,1,0,
4471.9545481339,1,0,
4475.96659224914,1,0,
4479.05074681926,1,0,
4482.94527782786,1,0,
4488.07600727584,1,0,
4493.44288189153,1,0,
4498.53690243051,1,0,
4502.77404672428,1,0,
4507.51304366526,1,0,
4511.86764178893,1,0,
4517.84145941303,1,0,
4520.92028421624,0,1,
4524.59964367776,1,0,
4527.46952367584,1,0,
4532.53543232207,1,0,
4536.93052849716,1,0,
4543.6519940572,1,0,
4548.71257082839,1,0,
4553.89458852754,1,0,
4559.46853018355,1,0,
4565.63784016553,1,0,
4568.06720067708,1,0,
4571.384016987,1,0,
4574.04664407347,1,0,
4577.30975637835,1,0,
4582.03634603523,1,0,
4588.1241625655,1,0,
4594.55588371833,1,0,
4601.68590921641,1,0,
4607.49821422512,1,0,
4609.94554428104,1,0,
4613.4691546773,1,0,
4618.77063480051,1,0,
4623.0335493186,1,0,
4626.37718208511,1,0,
4630.92966207345,1,0,
4634.91821672086,1,0,
4638.33689124907,1,0,
4642.22341677858,1,0,
4648.3840537738,1,0,
4654.37110962844,1,0,
4658.92731094743,0,1,
4663.2249652843,1,0,
4666.68526995563,1,0,
4670.01712994931,1,0,
4674.76929545165,1,0,
4681.71726830221,0,1,
4688.11463266296,0,1,
4692.70540160791,1,0,
4697.46543307071,1,0,
4701.87310979651,1,0,
4705.98158984688,1,0,
4711.16934749812,1,0,
4715.35848137125,1,0,
4721.38391928787,1,0,
4724.42439816154,1,0,
4728.60678695837,1,0,
4734.00185987914,1,0,
4738.96660692882,1,0,
4742.65455579584,1,0,
4747.66519501638,1,0,
4752.74757355394,1,0,
4757.77534300016,1,0,
4761.9690325227,1,0,
4766.77840946902,1,0,
4770.3674073612,1,0,
4776.21088197361,1,0,
4781.31370700347,1,0,
4784.49408116303,1,0,
4790.03285345496,1,0,
4793.98641045022,1,0,
4798.24921728058,1,0,
4801.83847508372,1,0,
4807.00610897327,1,0,
4810.20435129431,1,0,
4814.81022015547,1,0,
4820.69484348899,1,0,
4824.56335045993,1,0,
4830.14694909634,1,0,
4835.83079559485,1,0,
4842.64106928899,1,0,
4846.82540196672,1,0,
4849.34950772042,1,0,
4853.52151789742,1,0,
4858.346246262,1,0,
4864.04266511138,1,0,
4868.95938741707,1,0,
4872.63603376253,1,0,
4876.9496948328,1,0,
4881.86521201229,1,0,
4885.35179751002,1,0,
4890.29657442756,1,0,
4895.69665483839,1,0,
4900.14875126095,1,0,
4906.48976758382,1,0,
4911.11924285181,0,1,
4916.67280241893,1,0,
4922.11641276075,1,0,
4927.57973113533,1,0,
4931.29594363562,1,0,
4936.71804922323,1,0,
4940.48099808916,1,0,
4945.48870475186,1,0,
4949.48121320182,1,0,
4955.08296929226,1,0,
4959.26744114326,1,0,
4964.50960956362,1,0,
4969.41353455853,1,0,
4975.74668046776,1,0,
4981.81061529716,1,0,
4986.51041332232,1,0,
4990.81694324189,1,0,
4995.3968382488,1,0,
4999.26250701203,1,0,
5003.72876442268,1,0,
5008.38466150677,1,0,
5012.699905446,1,0,
5019.13844517537,1,0,
5026.01010987825,1,0,
5032.04827047747,1,0,
5037.01307971973,1,0,
5042.35573955519,1,0,
5046.60220984562,1,0,
5051.513267601,1,0,
5055.81057590422,1,0,
5059.84238484084,1,0,
5064.43987445064,1,0,
5069.24565294649,1,0,
5074.4377046491,1,0,
5080.65955177318,1,0,
5086.06966105985,1,0,
5089.18341674995,1,0,
5093.96428203405,1,0,
5097.79033819172,1,0,
5102.5119198029,1,0,
5107.83840948679,1,0,
5111.82745320346,1,0,
5116.26448229013,1,0,
5121.98282241511,1,0,
5127.35413239645,1,0,
5131.21249067206,0,1,
5136.00988505468,1,0,
5138.4201700174,1,0,
5144.09518782004,1,0,
5147.75701857646,1,0,
5153.11699637438,1,0,
5157.86978928985,1,0,
5162.82899127713,1,0,
5168.09698633669,1,0,
5173.19927368675,1,0,
5177.27242891532,1,0,
5182.06714306753,1,0,
5186.2242192552,1,0,
5190.12688191411,1,0,
5196.69886289083,1,0,
